Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
10000,2020-06-23 23:58:34,4797297220948468262,fraud_White and Sons,home,41.1,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,937b89a2825b4d39bf023f31337828ac,1372031914,38.747174,-87.410885,0
10001,2020-06-23 23:58:47,6011542681743618,fraud_Ernser-Lynch,food_dining,3.62,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,826129c76bf498ba1e8899dc19b8d05c,1372031927,38.274387,-78.595827,0
10002,2020-06-23 23:58:55,30175986190993,fraud_Schulist Ltd,food_dining,179.71,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,63963ee34ea086a2a5c51c7cf1eb237e,1372031935,48.317582,-95.000363,0
10003,2020-06-23 23:59:11,2284059275940012,fraud_Kulas Group,health_fitness,2.16,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,3a5f4af61ee930f5c76e774ecc0737cb,1372031951,39.876011,-85.019662,0
10004,2020-06-23 23:59:53,6538441737335434,fraud_Price Inc,shopping_net,195.11,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,89e5ca90dceceebe37f34affd95727d4,1372031993,40.961987,-80.794628,0
10005,2020-06-24 00:01:19,6011348830550197,"fraud_Goldner, Kovacek and Abbott",grocery_pos,54.95,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,e67cdd38ff92fb095cb9cab6f87df198,1372032079,33.537873,-86.544395,0
10006,2020-06-24 00:01:37,180094419304907,"fraud_Monahan, Bogisich and Ledner",misc_pos,18.53,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,16e21659011f2555c22c0a54a89c2944,1372032097,33.536662,-116.554378,0
10007,2020-06-24 00:02:29,180031190491743,fraud_Wiza LLC,misc_pos,33.72,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,2afefa898907f0c026744763c7d2d06a,1372032149,31.519140000000004,-87.908819,0
10008,2020-06-24 00:03:30,60495593109,fraud_Kuhn LLC,misc_net,3.14,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321,Television camera operator,1942-11-24,85fda41f566a51f4aba9ce79a571753b,1372032210,33.6546,-95.969346,0
10009,2020-06-24 00:03:58,2720012583106919,"fraud_Zieme, Bode and Dooley",gas_transport,73.33,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,e4205d942ef8e945b2f43ee13bb8d047,1372032238,43.524185,-103.525563,0
10010,2020-06-24 00:04:18,180046165512893,fraud_Cartwright-Harris,grocery_pos,101.2,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,01ec205371ea54cfc39ad6f7284d5b9c,1372032258,44.823839,-123.60466,0
10011,2020-06-24 00:04:53,4301028321766222513,fraud_Hermann-Gaylord,misc_pos,40.22,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,68afc54ca499b8ad8a35f67e3100e2e0,1372032293,41.442244,-79.48798599999999,0
