Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
50000,2020-07-07 23:24:12,571314334723,fraud_Auer-West,shopping_net,8.71,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,11dcf8a164d4d83f770d987b408bd4d6,1373239452,39.224637,-79.77709499999999,0
50001,2020-07-07 23:24:16,6011382886333463,"fraud_Cole, Hills and Jewess",home,2.54,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,9a4adb5f043c61841d0fcc539ab7e717,1373239456,44.493755,-83.471645,0
50002,2020-07-07 23:24:23,4769426683924058915,fraud_Connelly PLC,food_dining,30.03,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,a441f161fa13d3314ecae3e4bea46a2f,1373239463,40.925839,-78.154553,0
50003,2020-07-07 23:24:24,4427805710168,"fraud_Bahringer, Osinski and Block",food_dining,14.71,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,29edfb6218448835dafcaa335a567feb,1373239464,34.236242,-105.136668,0
50004,2020-07-07 23:24:26,676308307625,"fraud_Schroeder, Hauck and Treutel",entertainment,30.31,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,7de1aa84018e3c81c8c77d48c0735780,1373239466,39.304742,-120.554821,0
50005,2020-07-07 23:24:42,213163860545705,fraud_Gottlieb-Hansen,personal_care,76.44,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,7b9d11816923ef76545da02f6c5d515d,1373239482,33.544567,-83.495762,0
50006,2020-07-07 23:25:04,372520049757633,fraud_Dach-Nader,misc_net,110.32,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,805bc47366acd4150686e0f74761c65a,1373239504,48.137985,-94.073236,0
50007,2020-07-07 23:26:14,375974680629816,fraud_Watsica LLC,personal_care,7.78,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,31652f96899bfe67c912fe1a283e7bf6,1373239574,41.93725,-72.95689300000001,0
50008,2020-07-07 23:26:17,4092452671396169678,fraud_Bins-Tillman,entertainment,2.13,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,041b89c4420a8eb2a7eacd0a870f151f,1373239577,33.602119,-78.610605,0
50009,2020-07-07 23:26:55,213156747557083,"fraud_Mosciski, Ziemann and Farrell",shopping_net,23.1,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,069569e75f56182eb473302d3d63fcfe,1373239615,33.815597,-118.36337,0
50010,2020-07-07 23:26:57,4173950183554608,"fraud_Schiller, Blanda and Johnson",home,10.11,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,ccb49191eb5852a234d391d0b84209e8,1373239617,40.387778,-73.46794200000001,0
50011,2020-07-07 23:26:57,4653178848915023204,fraud_Schmidt-Larkin,home,27.82,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,5c7f8dd3e5851160b0d7c16fc39bf52b,1373239617,37.561252,-81.212136,0
50012,2020-07-07 23:27:02,213126662687660,"fraud_Mante, Luettgen and Hackett",health_fitness,102.05,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,05cfb80de21303b096e25970d0389874,1373239622,27.356388,-100.092599,0
