Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
40000,2020-07-05 12:13:02,6011693194885790,fraud_Lesch Ltd,shopping_pos,7.03,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,be7aa1c778a8625231f8599419e64b22,1373026382,44.903977000000005,-93.458067,0
40001,2020-07-05 12:13:03,2720433095629877,fraud_Gulgowski LLC,home,104.46,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,fdf40326177dbb8d932f91b5d8bafad2,1373026383,44.798015,-70.671138,0
40002,2020-07-05 12:13:06,377026671291680,fraud_Rau-Grant,kids_pets,86.97,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,ec10c79e1c920c157edd0b33dfac6e1b,1373026386,37.793303,-90.077087,0
40003,2020-07-05 12:13:08,4642255475285942,"fraud_Windler, Goodwin and Kovacek",home,17.99,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,fedd4406fa3e2ffb28f00948e9146d9e,1373026388,38.892445,-110.27789,0
40004,2020-07-05 12:13:20,3533742182628021,fraud_Mohr-Bayer,shopping_net,8.76,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,f2aecf1b977614be36a035f36daa0cdc,1373026400,32.030232,-80.435477,0
40005,2020-07-05 12:13:45,30238755902988,fraud_Kuhn LLC,shopping_pos,7.5,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,26167be8d53112a1ec818436f387937d,1373026425,31.150816,-97.116797,0
40006,2020-07-05 12:13:49,4908846471916297,"fraud_Schneider, Hayes and Nikolaus",food_dining,92.01,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,0cf88054c83e26452f9b326b2d162af2,1373026429,32.593929,-97.327461,0
40007,2020-07-05 12:14:34,4102003771126577611,fraud_Thompson-Gleason,health_fitness,44.39,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,33e156cea9f20d93e3da83df017fc849,1373026474,33.542275,-97.180635,0
40008,2020-07-05 12:14:42,4260128500325,"fraud_Boehm, Block and Jakubowski",misc_pos,38.54,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,66433f73fe14178ce89da922fb4080bc,1373026482,36.242593,-82.410179,0
40009,2020-07-05 12:15:50,4681699462969,fraud_Pollich LLC,home,240.82,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,7f693187779b0e13c1cf8628718fb88a,1373026550,35.291981,-86.495134,0
40010,2020-07-05 12:15:51,3534330126107879,"fraud_Cronin, Kshlerin and Weber",health_fitness,73.98,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,c96ee83257ccf354f75758ccc859a6a4,1373026551,44.520202000000005,-109.708682,0
40011,2020-07-05 12:15:52,676102124465,fraud_Boyer PLC,shopping_net,29.34,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,29bfc098da6f05983315fabd457dfb15,1373026552,38.476292,-121.695949,0
40012,2020-07-05 12:16:19,4826655832045236,fraud_Morissette-Schaefer,personal_care,3.5,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,4efce254ac3a803eeaf83e4e88dfa06b,1373026579,41.663022,-70.748063,0
40013,2020-07-05 12:16:33,3598634130286287,fraud_Boyer PLC,shopping_net,3.61,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,b1bcae40f64b72b375ff7f6eaad33702,1373026593,41.745468,-96.267907,0
40014,2020-07-05 12:17:00,4208110975550360171,fraud_Weimann-Lockman,kids_pets,50.06,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,fbd13bb905a0e9c063412bd6b2c859c5,1373026620,32.501295,-82.163814,0
40015,2020-07-05 12:17:34,344709867813900,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1.99,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,8cb5419faf4c95da4ef95abfd1ccf3ad,1373026654,27.736996,-80.93155300000001,0
40016,2020-07-05 12:18:00,3596357274378601,fraud_Price Inc,shopping_net,9.34,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,cdada5fe7027121346a73abc5ffbb8cd,1373026680,41.555122,-79.073978,0
40017,2020-07-05 12:18:19,180017442990269,fraud_Nolan-Williamson,kids_pets,68.59,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,35c186c34d956a0c4b4dad6e83bfe914,1373026699,43.585862,-73.243897,0
40018,2020-07-05 12:18:29,2224100459250597,fraud_Brown-Greenholt,entertainment,36.05,Sheri,Thomas,F,019 Kimberly Light Apt. 039,Kings Bay,GA,31547,30.7906,-81.5607,1293,Naval architect,1963-09-11,6d83ac803bb30b3974adf1be91c04c79,1373026709,30.481452,-81.011523,0
40019,2020-07-05 12:18:31,372520049757633,fraud_Kunde-Sanford,misc_net,252.7,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,ca2124d9dcd0b06dd56188799c52898a,1373026711,49.244592,-93.514568,0
40020,2020-07-05 12:18:37,4653879239169997,fraud_Windler LLC,kids_pets,51.78,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,22e986ebccc4a5b35e49d5e4cecc8ea8,1373026717,36.900669,-86.380328,0
40021,2020-07-05 12:18:59,30561214688470,fraud_Veum-Koelpin,travel,5.64,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,900e58a1fee83781a8a52fb1292ce45a,1373026739,41.427342,-74.980103,0
40022,2020-07-05 12:18:59,3533742182628021,fraud_Brown-Greenholt,entertainment,33.39,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,df21879bda9ed8d069ed5ed9bf692466,1373026739,32.808564000000004,-79.760817,0
40023,2020-07-05 12:19:17,639030014711,fraud_Abernathy and Sons,food_dining,65.83,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,cdc8e0fa5d2b39a38abed0d41233ce4e,1373026757,37.921864,-89.493364,0
40024,2020-07-05 12:19:28,4512828414983801773,fraud_Rau-Grant,kids_pets,21.56,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,d337cebcbb19637b6c0ff860f6ee81bf,1373026768,38.919891,-79.512649,0
40025,2020-07-05 12:19:56,6011724471098086,fraud_Hilpert-Conroy,kids_pets,86.69,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,e1fb6a32398adf94c2fa9a93a3177435,1373026796,45.224204,-119.884032,0
40026,2020-07-05 12:20:08,3556613125071656,fraud_Haley Group,misc_pos,4.92,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,9e8d2ab3e7d0d3e89519efb4b1ef2c1e,1373026808,29.370751,-95.63696,0
40027,2020-07-05 12:20:29,2348245054386329,"fraud_Mueller, Gerhold and Mueller",health_fitness,114.43,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,e46f0e4e2fd2f66f6e1f0f777b9995d7,1373026829,42.87768,-79.05279,0
40028,2020-07-05 12:20:42,374497717543058,fraud_Kirlin and Sons,personal_care,6.28,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,e7fa8e2d77dd7a1e25a8dead534b67e3,1373026842,47.297568,-100.771401,0
40029,2020-07-05 12:20:50,4501449508569485,"fraud_Brown, Homenick and Lesch",health_fitness,70.9,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,5f302401bb05fbccfc08356204a94d6e,1373026850,45.889462,-97.846532,0
40030,2020-07-05 12:21:12,3551217896304745,fraud_Berge-Hills,kids_pets,62.36,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,acf98c3f6a48b5a18dab37097537c822,1373026872,45.045194,-74.097695,0
40031,2020-07-05 12:21:15,30131826429364,fraud_Botsford Ltd,shopping_pos,25.73,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,0a412f05a2533dca5192c6cbb4a49164,1373026875,36.831631,-84.127027,0
40032,2020-07-05 12:21:16,38295635583927,"fraud_Lowe, Dietrich and Erdman",kids_pets,2.08,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,bb587a4c3a9dcb400204d60a13d5ac5f,1373026876,33.590653,-99.226507,0
40033,2020-07-05 12:22:28,3576021480694169,fraud_Stark-Koss,home,11.58,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,758acf65570c06bddb15c252777a15db,1373026948,38.926521,-95.1018,0
40034,2020-07-05 12:22:44,6534628260579800,"fraud_Medhurst, Cartwright and Ebert",personal_care,83.96,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,50f2e22ccd7c4af506896735c996bd59,1373026964,43.674182,-73.839115,0
40035,2020-07-05 12:23:09,4586810168620942,"fraud_Mante, Luettgen and Hackett",health_fitness,62.22,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,3d9954c57d387edf4acbe6680d853ac8,1373026989,32.07054,-80.660756,0
40036,2020-07-05 12:24:08,213114122496591,fraud_Lynch-Mohr,travel,3.28,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,7406e5cc45f888be0b3f73cc665180b0,1373027048,43.9546,-93.981368,0
40037,2020-07-05 12:24:44,3520550088202337,"fraud_Cronin, Kshlerin and Weber",health_fitness,35.42,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,71eb223de4c2cd17cf10051700ac2ec4,1373027084,47.822998,-89.35968199999999,0
40038,2020-07-05 12:24:56,30131826429364,fraud_Pacocha-Weissnat,kids_pets,70.14,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,00ffe7fda7ba25f3704971231276843d,1373027096,35.109336,-83.209887,0
40039,2020-07-05 12:25:21,3538520143479972,"fraud_Hoppe, Harris and Bednar",entertainment,10.01,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,1c1662233a8666f0395ab05134d1950e,1373027121,42.140873,-83.086267,0
40040,2020-07-05 12:25:45,38052002992326,fraud_Torphy-Kertzmann,health_fitness,230.29,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,bca711c7fe96d6757e971f44c3b8af63,1373027145,31.158289,-94.110428,0
40041,2020-07-05 12:25:48,639046421587,"fraud_Monahan, Hermann and Johns",travel,481.59,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,0c5060e7a32bc71c786cbafc11606f79,1373027148,40.776996,-80.555076,0
40042,2020-07-05 12:26:18,4334230547694630,"fraud_Wuckert, Wintheiser and Friesen",home,15.49,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,34e0533c8cb0814586ff507b0969d972,1373027178,42.754426,-110.84324,0
40043,2020-07-05 12:26:38,4512828414983801773,"fraud_Effertz, Welch and Schowalter",entertainment,149.12,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,d30f15b169ab10ddd6dce85115ddffc3,1373027198,39.588933,-79.82186300000001,0
40044,2020-07-05 12:27:06,374821819075109,"fraud_Wuckert, Wintheiser and Friesen",home,141.4,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,38554cc81ecff8ea379ac42cfafa2d9e,1373027226,43.445759,-77.001594,0
40045,2020-07-05 12:27:14,3521815216091574,fraud_Shields-Wunsch,health_fitness,73.85,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,27dfba5a9c2fbc0d491ac78eb4ee3f99,1373027234,39.832727,-106.427379,0
40046,2020-07-05 12:27:51,3526826139003047,"fraud_Cormier, Stracke and Thiel",entertainment,11.98,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,6af9ba8b380b1c2ab497f2723ad7a25a,1373027271,43.643097,-85.639074,0
40047,2020-07-05 12:28:25,4998109455173950,fraud_Shields-Wunsch,health_fitness,12.39,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,fa83e3cabec31d368594fbcc1f8b553b,1373027305,39.342224,-95.591659,0
40048,2020-07-05 12:28:28,38295635583927,"fraud_Cronin, Kshlerin and Weber",health_fitness,59.44,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,c5b7b0e91ebb25cde3949f3e47e10b27,1373027308,33.890483,-99.201842,0
40049,2020-07-05 12:28:46,213153151785052,fraud_Hills-Boyer,personal_care,41.87,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,b034c17a38e704eccc913b9ab61b217e,1373027326,44.70082,-90.24726,0
40050,2020-07-05 12:30:21,3546674063249004,"fraud_Kihn, Abernathy and Douglas",shopping_net,5.09,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,cdfb0fc6396a5c425c2891ef8a44aa79,1373027421,31.8982,-97.220305,0
40051,2020-07-05 12:32:05,6534628260579800,"fraud_Mosciski, Ziemann and Farrell",shopping_net,3.08,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,6c9577ed99b6b6255892b8c8fcc4109e,1373027525,43.492687,-73.121178,0
40052,2020-07-05 12:33:32,180046165512893,"fraud_Prosacco, Kreiger and Kovacek",home,59.53,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,7d0bd7e9cec582d74cf6b278296606b4,1373027612,44.385436,-122.459332,0
40053,2020-07-05 12:33:34,2264937662466770,"fraud_Ledner, Hartmann and Feest",health_fitness,127.81,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,7d17d241590304ada7af2b66cf64d1fb,1373027614,28.373631,-98.171696,0
40054,2020-07-05 12:33:44,4509142395811241,fraud_Botsford and Sons,home,191.93,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,a9c5bd8c1c291c134f77b2e0f8071069,1373027624,31.253163,-82.481015,0
40055,2020-07-05 12:33:49,676248282243,fraud_Goyette-Gerhold,kids_pets,65.68,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,496b6c87abfdd09b2d3487054b57a95f,1373027629,27.071633,-82.097098,0
40056,2020-07-05 12:34:02,180011453250192,fraud_Auer LLC,personal_care,72.12,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,6b5aa17df9040ec5c37eb3269fd0fe84,1373027642,41.379464,-90.191854,0
40057,2020-07-05 12:34:54,376656886990758,fraud_Will Ltd,food_dining,22.31,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,3eec2be7c99e5baa13e1a2f15629d42c,1373027694,31.528703000000004,-94.400748,0
40058,2020-07-05 12:35:43,4710792708725663,fraud_Kozey-Kuhlman,personal_care,30.58,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",1986-12-13,5aa57da8b6e51ee1e4bb0d703cb85f64,1373027743,41.186992,-84.34891800000001,0
40059,2020-07-05 12:36:41,213174467670432,"fraud_Reinger, Weissnat and Strosin",food_dining,3.57,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,0121430600f56da2e34d04e0192525ec,1373027801,39.985393,-76.639884,0
40060,2020-07-05 12:37:05,30442439074871,"fraud_Turcotte, Batz and Buckridge",health_fitness,272.71,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,9e5a3005907437f47d26d210fb457a52,1373027825,40.904833,-75.14815899999999,0
40061,2020-07-05 12:37:40,30266994494236,fraud_Kautzer and Sons,personal_care,229.35,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,41d672565bc0abfa6ab9476c11d5e27d,1373027860,37.914398,-77.72142,0
40062,2020-07-05 12:38:40,6011679934075347,fraud_Reilly and Sons,health_fitness,89.94,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,c0225e6ff4f660597784c5f8069b1f4c,1373027920,41.733452,-105.088295,0
40063,2020-07-05 12:38:43,4586810168620942,"fraud_Welch, Rath and Koepp",entertainment,89.74,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,cba4459f1fcedc7c55d92c021482c0a7,1373027923,32.422843,-80.360752,0
40064,2020-07-05 12:38:47,3529597930342630,fraud_Gulgowski LLC,home,13.2,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,62098c715474ade6abe9bdbfaaee362a,1373027927,43.09303,-75.814146,0
40065,2020-07-05 12:39:50,4191109180926792,fraud_Schimmel-Olson,kids_pets,116.59,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,08bd5688099e05c6820796525aaf7c48,1373027990,39.210238,-81.82632199999999,0
40066,2020-07-05 12:39:57,4229733778084049,fraud_Schumm PLC,shopping_net,7.54,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,3abea216aa2a311cd208a903a5603800,1373027997,38.096429,-86.274343,0
40067,2020-07-05 12:40:29,180064817343047,"fraud_Graham, Hegmann and Hammes",food_dining,51.05,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,113859e1d1282a2c1f59f9693370586d,1373028029,37.38202,-86.483153,0
40068,2020-07-05 12:40:34,30044330818990,fraud_Torphy-Goyette,shopping_pos,546.69,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,a3058667ee556d9cada6942fc3bfc3b6,1373028034,27.236223,-81.356735,0
40069,2020-07-05 12:40:39,30135235368675,fraud_Gottlieb Group,kids_pets,45.53,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,390e619c2a942331ddad80397411c3eb,1373028039,39.505934,-93.861175,0
40070,2020-07-05 12:40:50,3547574373318979,"fraud_Bradtke, Torp and Bahringer",personal_care,162.58,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,fc15cd27cb3bc9f930d2c1d5c9a8cd70,1373028050,38.429336,-87.876212,0
40071,2020-07-05 12:41:14,4926376199189801,fraud_Champlin-Casper,home,20.95,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,8a083f97be8dc856173c5d2483e23a3d,1373028074,37.291048,-92.412643,0
40072,2020-07-05 12:41:50,4503101193493052864,fraud_Sporer-Keebler,personal_care,47.39,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,b8f1b00390227c4431ea89ce38117bc2,1373028110,27.984864,-81.44445,0
