Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
28000,2020-06-30 13:34:06,6506982560413523,"fraud_Streich, Rolfson and Wilderman",kids_pets,3.38,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,93b23914af78262fdcb3be8d950b7036,1372599246,33.045339,-94.827238,0
28001,2020-06-30 13:34:34,4503101193493052864,"fraud_Yost, Schamberger and Windler",kids_pets,40.44,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,0fc18d4bbf7b008b3af5d5d3f34e9a26,1372599274,28.318499,-82.393034,0
28002,2020-06-30 13:34:42,4755696071492,"fraud_Schroeder, Hauck and Treutel",entertainment,50.72,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,19a0f165f741956794eb3d5d2fb5c046,1372599282,32.810157000000004,-96.61749,0
28003,2020-06-30 13:34:42,342319985983023,fraud_Kling-Ernser,entertainment,81.75,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,440aafc6009d8b818a22bd8731e6f360,1372599282,42.33147,-75.325325,0
28004,2020-06-30 13:35:11,2450829271795901,fraud_Schmidt and Sons,shopping_net,60.89,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,b16a393d759a3c3047a34667d092b6a8,1372599311,45.447641,-94.703656,0
28005,2020-06-30 13:35:13,378904938837132,fraud_Schmeler-Howe,personal_care,30.12,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,a1c26fd711718084fd9f522b80389189,1372599313,35.741018,-98.316454,0
28006,2020-06-30 13:35:14,676372984911,"fraud_Runolfsdottir, Mueller and Hand",entertainment,26.31,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,4993198b55ed16ab9095f3ccbec5a840,1372599314,39.620065,-97.772207,0
28007,2020-06-30 13:35:23,3583793405872580,fraud_Yost-Rogahn,personal_care,3.38,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,7bfe7a7be706a9dc987e69214f5d5d94,1372599323,34.57844,-98.491063,0
28008,2020-06-30 13:35:46,30242921189660,fraud_Prosacco LLC,personal_care,8.83,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,dfc93df6515f797b5edaf48d8184cbbc,1372599346,45.063518,-84.949991,0
28009,2020-06-30 13:36:07,6595970453799027,fraud_Bauch-Blanda,entertainment,34.81,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,67b22f786a1c115d8d2a847762f4cc00,1372599367,40.027715,-74.581469,0
