Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
32000,2020-07-02 01:01:50,180031190491743,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,18.47,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,67dec9f3d2c0ec1aeefdd86920a05dce,1372726910,31.621892,-87.781657,0
32001,2020-07-02 01:02:09,376656886990758,"fraud_Heller, Gutmann and Zieme",grocery_pos,63.34,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,9139696c9817dd08e1826185f6a227e9,1372726929,30.74267,-94.436157,0
32002,2020-07-02 01:02:20,30030380240193,"fraud_Zieme, Bode and Dooley",gas_transport,74.52,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,c7a20f8b88636059f27edb398e3c331d,1372726940,30.659956,-98.738696,0
32003,2020-07-02 01:02:53,3565196229855512,"fraud_Reilly, Heaney and Cole",gas_transport,60.45,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,5e059a17c0f511ef00c9d2dc11004b2e,1372726973,40.962886,-93.555013,0
32004,2020-07-02 01:03:29,4715741951931168360,"fraud_Lehner, Mosciski and King",misc_net,6.24,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,91e5be81a81833178a377d32618a39c6,1372727009,36.221548,-96.768193,0
32005,2020-07-02 01:06:28,571365235126,"fraud_Lehner, Mosciski and King",misc_net,11.52,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,ae864849ec9671d3784819f4ec9bda1a,1372727188,44.338904,-86.396289,0
32006,2020-07-02 01:06:53,30235438713303,fraud_Skiles-Ankunding,grocery_net,34.47,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,86da1329e82e403de2559094d4441d6e,1372727213,39.390352,-81.406836,0
32007,2020-07-02 01:07:20,3599237318576484,fraud_Kerluke-Abshire,shopping_net,46.8,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,a10065d773c61219c4790710cdece72b,1372727240,35.842946000000005,-86.265947,0
32008,2020-07-02 01:08:05,4266200684857219,"fraud_Jenkins, Hauck and Friesen",gas_transport,41.78,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,1956-12-13,c3b155f55d04acea3aeb7c3ce00b42fa,1372727285,39.89543,-97.886405,0
32009,2020-07-02 01:10:00,3559160581764413,fraud_Roob LLC,grocery_net,44.96,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,84fcca5651789235069291456388c4d1,1372727400,41.796931,-78.777068,0
32010,2020-07-02 01:11:49,4599735407877245080,fraud_Metz-Boehm,shopping_pos,7.51,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,53151324125f8585b68360e0163a4374,1372727509,35.768407,-89.366989,0
32011,2020-07-02 01:14:15,30360260465747,fraud_Conroy-Cruickshank,gas_transport,97.98,Jennifer,Garcia,F,28777 Stewart Plains Apt. 495,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",1962-05-13,7fd4a82ec7ecc9247dd0035d05ed3dee,1372727655,41.192882,-90.05444200000001,0
32012,2020-07-02 01:14:30,5359543825610251,fraud_Corwin-Gorczany,misc_net,8.94,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,88a6a1b31f9a74320061a910a8404858,1372727670,45.696475,-111.797202,0
32013,2020-07-02 01:16:06,30235438713303,fraud_Flatley-Durgan,misc_net,16.09,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,d0008c1e0dcfbe2796c71cd186c80f3f,1372727766,38.042661,-81.29308499999999,0
32014,2020-07-02 01:16:07,3577578023716568,fraud_McDermott-Weimann,grocery_pos,195.2,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,7fa8fce6799d70e2bf0e7c2ea84cc75e,1372727767,40.676474,-80.34416,0
32015,2020-07-02 01:16:57,342319985983023,"fraud_Lockman, West and Runte",grocery_pos,89.11,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,18466be13c15538c9be3bc82c484e27c,1372727817,42.218746,-75.030126,0
32016,2020-07-02 01:17:36,501899453424,fraud_Cummerata-Jones,gas_transport,57.17,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,8379f7a6c9310a2f327df642a442848f,1372727856,34.949162,-85.17183,0
32017,2020-07-02 01:17:50,375248307838179,fraud_Kerluke Inc,misc_net,9.25,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,eca550897e8110c4e075e53e1a4bf80d,1372727870,39.22319,-79.695616,0
32018,2020-07-02 01:21:51,3514865930894695,"fraud_Kerluke, Considine and Macejkovic",misc_net,6.09,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,d7a0f79360422407c83fe8f0b8d102ea,1372728111,33.788735,-106.798398,0
32019,2020-07-02 01:22:27,30427035050508,fraud_Ledner-Pfannerstill,gas_transport,76.71,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,1d2d8a2fd8f5f2c172aa32f5c1e965aa,1372728147,41.499961,-83.668424,0
32020,2020-07-02 01:22:57,6597888193422452,fraud_Goodwin-Nitzsche,grocery_pos,117.03,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,9a18ae7e68d2bf4f3a6296e98eafae80,1372728177,33.288681,-98.298289,0
32021,2020-07-02 01:23:27,4244953610136705533,fraud_Kris-Padberg,shopping_pos,148.65,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,1991-07-06,447ea8db15a0d3ae1319351904d5e8d3,1372728207,40.024177,-75.135412,0
32022,2020-07-02 01:24:17,213178765398315,fraud_Bailey-Morar,grocery_pos,54.04,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,3249aeaf6696f26a3b2244749d3a2d33,1372728257,43.837546,-108.526802,0
32023,2020-07-02 01:27:08,3598304579370089,fraud_Dicki Ltd,grocery_net,26.86,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,46b4cd90f1d5d87d57e401d181e43aa6,1372728428,37.833216,-98.05165,0
32024,2020-07-02 01:27:25,630451534402,fraud_Strosin-Cruickshank,grocery_pos,90.13,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,0785e96691daac7368fac1d8ae67b024,1372728445,46.349848,-85.766103,0
32025,2020-07-02 01:28:04,2348245054386329,fraud_Upton PLC,entertainment,2.43,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,9d7c729c47b750ead8f6175d92a260c4,1372728484,41.325348,-79.99669399999999,0
32026,2020-07-02 01:28:36,6011367958204270,fraud_Pfeffer LLC,grocery_net,32.39,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,5a331994f1807c6798a8d5d980db1e8e,1372728516,40.464374,-82.688099,0
32027,2020-07-02 01:29:32,180017442990269,"fraud_Towne, Greenholt and Koepp",shopping_net,35.66,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,db43376a6206c1be79068cfbc5a34df1,1372728572,43.337738,-74.207812,0
32028,2020-07-02 01:31:26,213141712584544,"fraud_Goldner, Kovacek and Abbott",grocery_pos,206.94,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,de58102e13a29e78192e0f1345aeade3,1372728686,32.049387,-89.308989,0
32029,2020-07-02 01:32:04,30270432095985,"fraud_Schaefer, McGlynn and Bosco",gas_transport,43.99,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,9ff9ced4422c055d7cc06d3275218957,1372728724,41.405761,-91.02471,0
32030,2020-07-02 01:32:31,4788103653396,fraud_Prohaska-Murray,gas_transport,48.67,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,7188cbcdf9fd950760fbac89ad6cdfcf,1372728751,39.622983000000005,-84.95223299999999,0
32031,2020-07-02 01:32:34,4689147265057948423,fraud_Parisian and Sons,gas_transport,70.73,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,7573d2326614b4ad7d9059094979cb0b,1372728754,40.230140000000006,-96.528444,0
32032,2020-07-02 01:32:35,2254917871818484,fraud_Brekke and Sons,gas_transport,93.13,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,6a9d417b5207a96d4156ada31215f65c,1372728755,38.367174,-76.421592,0
32033,2020-07-02 01:33:46,4605902936394,fraud_Schumm PLC,shopping_net,1133.44,Vincent,Mueller,M,79019 Taylor Cliffs,Dallas,TX,75238,32.876999999999995,-96.708,1263321,Drilling engineer,1959-06-28,abc49ab10396d16b6f89df633b4177d1,1372728826,32.460007,-95.966369,0
32034,2020-07-02 01:40:43,3538520143479972,fraud_Goodwin-Nitzsche,grocery_pos,125.04,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,e4d2421f9dd388b5c1880a0d3e645392,1372729243,42.013008,-83.996977,0
32035,2020-07-02 01:41:23,6011934240159560,"fraud_Bahringer, Schoen and Corkery",shopping_pos,130.78,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,150a5bacefb5ba717d4672278d5ec905,1372729283,44.908283,-69.132071,0
32036,2020-07-02 01:42:26,30175986190993,fraud_Stiedemann Inc,misc_pos,25.37,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,4a5756b87d4a139035453a2b4531b9f1,1372729346,47.875143,-95.380933,0
32037,2020-07-02 01:42:46,30560609640617,"fraud_Reichert, Rowe and Mraz",shopping_net,44.11,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,70367e9f320106d4ff2bfe55299d3443,1372729366,41.108983,-91.754196,0
32038,2020-07-02 01:45:15,347073228412010,fraud_Hackett-Lueilwitz,grocery_pos,103.86,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,0b46384fed5dc08517dd448ab7e3b865,1372729515,44.012462,-104.427595,0
32039,2020-07-02 01:46:08,4040099974063068803,fraud_Kozey-Boehm,shopping_net,121.98,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,a83ebfbbd708407a2591d488b22fe34f,1372729568,48.925714,-102.074239,0
32040,2020-07-02 01:48:29,2475085306462014,fraud_Boyer PLC,misc_pos,39.82,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,15ba737bbf710c64cba3c05b8d7ff4c9,1372729709,43.630794,-95.616679,0
