Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
54000,2020-07-09 23:31:14,2475085306462014,fraud_Romaguera Ltd,health_fitness,77.46,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,1166960df1b321f243a8b469df8beea7,1373412674,44.543636,-95.545751,0
54001,2020-07-09 23:31:34,341546199006537,fraud_Nienow PLC,entertainment,11.66,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,066281004f4ed271b4d73004cbf2fe8e,1373412694,64.501485,-164.87962199999998,0
54002,2020-07-09 23:32:09,577588686219,"fraud_Willms, Kris and Bergnaum",shopping_pos,125.27,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,83ea91505d385f143f812bac93a2e1fb,1373412729,40.886535,-79.999279,0
54003,2020-07-09 23:32:13,4807552641361,fraud_Medhurst Inc,home,77.97,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,d81f1b3396a2f17d1bc92173e5486894,1373412733,40.156465,-83.100351,0
54004,2020-07-09 23:33:18,6011552879910390,fraud_Kihn-Schuster,food_dining,68.58,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,e71f29b99d119c6edb245f56b704baf3,1373412798,41.689153000000005,-110.084743,0
54005,2020-07-09 23:33:39,2266735643685262,fraud_Dickinson Ltd,personal_care,73.28,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,9e9fd8423c87097d1c49abc63db5b789,1373412819,34.06922,-86.34266600000001,0
54006,2020-07-09 23:33:45,36078114201167,fraud_Kozey-McDermott,travel,5.18,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,40e574ddba5e256ac1c85d4ac3b12148,1373412825,38.140331,-82.87714799999999,0
54007,2020-07-09 23:33:51,36192615525683,fraud_Goyette-Herzog,travel,2.69,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,e23a29d80a5a43d1943d85272e71e50e,1373412831,35.720626,-106.070372,0
54008,2020-07-09 23:34:18,4707867759656333,fraud_Morissette-Schaefer,personal_care,77.18,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,d57372fe89f99d8a85942849e251c5e4,1373412858,37.014222,-82.419525,0
54009,2020-07-09 23:34:25,4926376199189801,fraud_Abernathy and Sons,food_dining,22.77,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,c598516c0110b58b838b745569027326,1373412865,37.225885,-92.234937,0
54010,2020-07-09 23:34:45,6011893664860915,fraud_Conroy-Emard,food_dining,14.73,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,1b152266bda4526ab43145fe0f3f18fb,1373412885,39.441803,-105.895651,0
