Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
4000,2020-06-22 14:00:26,676102124465,fraud_Larson-Moen,entertainment,213.31,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,222351ab29b3652aa0bea6b206698f65,1371909626,38.211019,-122.531051,0
4001,2020-06-22 14:00:26,6540981358631302,"fraud_Gutmann, McLaughlin and Wiza",home,58.29,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,da0fa2d3b15c6e43e9d5c254ea8b4fac,1371909626,42.206337,-84.069305,0
4002,2020-06-22 14:00:31,3573030041201292,"fraud_Turcotte, McKenzie and Koss",entertainment,3.48,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,c0af9a8d0c115619a4db6c03104f2c5d,1371909631,40.4908,-110.845896,0
4003,2020-06-22 14:00:33,213174467670432,fraud_Kertzmann LLC,health_fitness,69.33,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,b6a795648b75bce39eb7380e3fbcb20c,1371909633,38.487361,-75.28955699999999,0
4004,2020-06-22 14:00:47,30074693890476,fraud_Dickinson Ltd,misc_pos,204.49,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,b1dc42e2184e253f7aeee7d39b9c03f4,1371909647,37.531013,-101.035345,0
4005,2020-06-22 14:00:53,4089096483689733451,"fraud_Denesik, Powlowski and Pouros",home,149.33,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,d1ed85c402e5cf86620ae4cc096555fd,1371909653,33.316502,-93.966674,0
4006,2020-06-22 14:00:55,630451534402,"fraud_Graham, Hegmann and Hammes",food_dining,2.44,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,22e4900230416fe2dd649ae88658d60b,1371909655,45.879267,-86.834186,0
4007,2020-06-22 14:01:44,30131826429364,fraud_Mohr Inc,shopping_pos,1170.57,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,aefca624f7c0423c2e19780c1b1840e8,1371909704,35.621603,-84.62679399999999,0
4008,2020-06-22 14:02:14,3560797065840735,fraud_Prosacco LLC,personal_care,39.97,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,0d957893593cf3b1394375b1dbd84053,1371909734,45.939564,-100.804874,0
4009,2020-06-22 14:02:16,4128730454058057622,fraud_Kuhn Group,food_dining,1.1,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,42ffc4de470b66015d55a90775b48e11,1371909736,30.630275,-94.75009,0
4010,2020-06-22 14:02:34,4173950183554608,"fraud_Hodkiewicz, Prohaska and Paucek",travel,7.79,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,c10ed8c1af724c3057c3150b9cdee950,1371909754,40.141924,-74.651662,0
4011,2020-06-22 14:02:44,30561214688470,fraud_Jacobi and Sons,shopping_pos,2.3,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,466cf24f3d7035c85c9b9bce3eb89a83,1371909764,40.326768,-76.432154,0
4012,2020-06-22 14:02:56,4147608975828480,"fraud_Nicolas, Hills and McGlynn",entertainment,24.14,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,db7ea0a01bf726451403939d072cd3b9,1371909776,45.037673,-95.695905,0
4013,2020-06-22 14:02:58,38530489946071,fraud_Volkman-Predovic,shopping_net,2.02,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,37ed37e1f5b310d55bd3a1b3b485fae9,1371909778,35.295977,-81.050168,0
4014,2020-06-22 14:03:25,3541160328600277,fraud_Friesen Inc,shopping_pos,176.44,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,20280f1008a1211b5b27a471a7c8068d,1371909805,40.241738,-90.505906,0
4015,2020-06-22 14:03:32,30092964733035,fraud_Monahan-Morar,personal_care,86.51,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,e1e7920f9e70897b2a08c183eb59408e,1371909812,38.248576,-83.32842099999999,0
4016,2020-06-22 14:04:05,4599285557366057,fraud_Fadel Inc,health_fitness,4.58,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,d455f64554638e1f8da49e75cf30344f,1371909845,37.452013,-98.383812,0
4017,2020-06-22 14:04:08,3556613125071656,fraud_Nader-Maggio,personal_care,162.91,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,b06ccb37df92d5f97de34a2c76c94b25,1371909848,28.995705,-96.302283,0
4018,2020-06-22 14:04:14,213153151785052,"fraud_Hyatt, Russel and Gleichner",health_fitness,14.65,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,5291f5e465f4c39201fb12b740fe22d4,1371909854,45.290155,-89.78384399999999,0
4019,2020-06-22 14:04:16,2450829271795901,fraud_Dickinson-Rempel,misc_pos,1134.7,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,1d580ba6884aa1f68d0189fe5236ad8d,1371909856,45.801637,-94.417357,0
4020,2020-06-22 14:04:29,4586810168620942,"fraud_Ferry, Lynch and Kautzer",misc_net,68.03,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,64682f745a8ebaa49a685a99800ee5fb,1371909869,32.826012,-80.669189,0
4021,2020-06-22 14:04:49,4302475216404898,fraud_Watsica LLC,personal_care,23.49,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,477b12f5009c0eab62ff4e42e8709dc2,1371909889,43.33453,-93.051188,0
4022,2020-06-22 14:04:53,4239436242473,"fraud_Moore, Williamson and Emmerich",home,54.21,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,39371abe3bcb05b63963d75532d6747a,1371909893,38.68226,-77.374105,0
4023,2020-06-22 14:04:57,349612764943496,"fraud_McDermott, Osinski and Morar",home,81.44,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,e85f65322b4a611abcdaaceb794b903c,1371909897,37.62587,-82.96888,0
4024,2020-06-22 14:05:06,374930071163758,fraud_Schiller Ltd,personal_care,23.16,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,72f4018d473c49747ca355a68ecde05e,1371909906,43.142137,-84.158361,0
