Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
24000,2020-06-29 13:27:02,4861310130652566408,fraud_Morissette LLC,entertainment,144.33,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,c2cc8ef9457f44c0e3d78e3b66213cc7,1372512422,29.71325,-90.982235,0
24001,2020-06-29 13:28:27,4124536010991657,fraud_Schmeler-Howe,personal_care,4.53,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,dda2fd2fa9a5c305869759bd9650dce8,1372512507,31.264947,-87.74947399999999,0
24002,2020-06-29 13:28:58,4586810168620942,fraud_Abbott-Steuber,personal_care,34.37,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,2bbb5759ed4e175e8c749ef62d460b84,1372512538,31.937675,-80.67927900000001,0
24003,2020-06-29 13:29:16,4223708906367574214,fraud_Lynch-Mohr,travel,532.46,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,7a946c1a02d38fcc5e20276bd1404a69,1372512556,38.33763,-84.477099,0
24004,2020-06-29 13:29:50,3537797820923602,"fraud_Lang, Towne and Schuppe",kids_pets,5.23,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,1ea56314572c87ee7d207b8530d5677f,1372512590,47.121029,-120.688039,0
24005,2020-06-29 13:29:56,3587960728692500,fraud_Auer LLC,personal_care,10.37,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,fde6b5ba6c0020bbad045ec53cded9c5,1372512596,42.419154,-96.413987,0
24006,2020-06-29 13:30:17,4481131401752,fraud_McDermott-Rice,misc_pos,44.18,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,2fad5bd940bc28a68c86809f1c506363,1372512617,43.203578,-70.802441,0
24007,2020-06-29 13:30:25,3560797065840735,"fraud_Bradtke, Torp and Bahringer",personal_care,56.39,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,1d7209a99d5e424804179e9946f6b09e,1372512625,45.828446,-100.572749,0
24008,2020-06-29 13:30:33,6011252220172077,fraud_Bernier and Sons,kids_pets,79.43,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,3a96cdfecce2655df4f7244aaf916fb2,1372512633,42.857214,-95.88454,0
24009,2020-06-29 13:30:42,5410056176712193,fraud_Jast and Sons,food_dining,54.77,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,17e219cd5801381671f0b6ef5e6bb1f8,1372512642,43.773029,-86.840419,0
