Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
20000,2020-06-28 12:21:55,4745996322265,"fraud_Torp, Muller and Borer",health_fitness,4.36,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,ef9c1e5844414ea13cac83b0332e0551,1372422115,41.800706,-86.67125899999999,0
20001,2020-06-28 12:22:21,3579200383632826,fraud_Upton PLC,entertainment,71.36,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,1975-12-24,9063ba8999ff3e0e33ca548565b98faf,1372422141,45.303223,-90.848266,0
20002,2020-06-28 12:22:21,3586008444788268,"fraud_Mante, Luettgen and Hackett",health_fitness,39.8,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,23463d06e05815fed3d1ec417de631a8,1372422141,47.523281,-123.002656,0
20003,2020-06-28 12:23:08,180064817343047,fraud_Beier and Sons,home,104.5,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,408b85a99f0157cda54695e562c8f08a,1372422188,38.77696,-86.298234,0
20004,2020-06-28 12:23:32,345832460465610,fraud_Kuhn Group,food_dining,52.91,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,ec6ed925f25048ef0b376f9d42d8c981,1372422212,39.478484,-77.540773,0
20005,2020-06-28 12:24:16,4586810168620942,fraud_Lynch-Mohr,travel,2.78,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,3071a272aff61755e648d1df189fda9c,1372422256,32.888342,-80.55040799999999,0
20006,2020-06-28 12:24:42,2291163933867244,fraud_Pacocha-Weissnat,kids_pets,97.11,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,a7ce9765e2787d71b3cbf1180bbf9c75,1372422282,34.210744,-81.619366,0
20007,2020-06-28 12:24:51,374656033243756,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,2954.45,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,7cb77a823bd2c1c2af3a1a9d4f0b0c45,1372422291,38.885963,-76.22073,0
20008,2020-06-28 12:25:00,3518669219150142,fraud_Hickle Group,shopping_pos,743.36,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,9df0c05bb8b9d9ccc63829c50e5d5f35,1372422300,38.231955,-83.861171,0
20009,2020-06-28 12:26:30,4755696071492,"fraud_Medhurst, Cartwright and Ebert",personal_care,12.3,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,4281eef429c96c61b71d9a5bd8a72fa8,1372422390,33.284171,-97.453754,0
